"codigo"|"apartamento"|"bairro_extraido"|"qtd_quartos"|"qtd_banheiros"|"qtd_graragem"|"metragem"|"valor_venda"
237332|Apartamento de 48m² com 2 quartos à venda - Geraldo Correa de Carvalho|Geraldo Correa de Carvalho|2|1|1|48|R$ 154.000,00
231095|Apartamento de 43m² com 02 quartos à venda - Reserva Macaúba|Reserva Macaúba|2|1|1|43|R$ 145.000,00
205451|Apartamento de 45m² com 02 quartos à venda - Parque São Sebastião|Parque São Sebastião|2|1|1|45|R$ 145.000,00
218240|Apartamento de 42m² com 02 quartos à venda - Chácaras Pedro Corrêa de Carvalho|Chácaras Pedro Corrêa de Carvalho|2|1|1|42|R$ 150.000,00
238586|Apartamento de 37m² com 01 quarto à venda - Parque Industrial Lagoinha|Parque Industrial Lagoinha|1|1|1|37|R$ 155.000,00
235778|Apartamento de 40m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|40|R$ 155.000,00
232994|Apartamento de 52m² com 02 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|2|1|1|52|R$ 155.000,00
226901|Apartamento de 42m² com 2 quartos à venda - Jardim João Rossi|Jardim João Rossi|2|1|1|42|R$ 155.000,00
225029|Apartamento de 43m² com 02 quartos à venda - Reserva Macaúba|Reserva Macaúba|2|1|1|43|R$ 155.000,00
223988|Apartamento reformado de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 155.000,00
218207|Apartamento de 46m² com 02 quartos à venda - Parque Ribeirão|Parque Ribeirão|2|1|1|46|R$ 155.000,00
210053|Apartamento de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 155.000,00
206765|Apartamento de 42m² com 02 quartos à venda - Quintino Facci II|Quintino Facci II|2|1|1|42|R$ 155.000,00
189215|EXCELENTE APARTAMENTO PRÓXIMO À RUA JAVARI||2|1|1|48|R$ 155.000,00
183410|APARTAMENTO PRÓXIMO À RODOVIA ALEXANDRE BABLBO||2|1|1|43|R$ 155.000,00
183407|APARTAMENTO PRÓXIMO À RODOVIA ALEXANDRE BALBO||2|1|1|43|R$ 155.000,00
183386|APARTAMENTO PRÓXIMO À AVENIDA JULIETA ENGRÁCIA||2|1|1|43|R$ 155.000,00
156758|APARTAMENTO PRÓXIMO À AVENIDA JOSÉ ANTÔNIO FERRAREZI||2|1|1|41|R$ 155.000,00
147764|APARTAMENTO PRÓXIMO À RUA PORTO SEGURO||2|1|1|47|R$ 155.000,00
144266|APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA||2|1|1|42|R$ 155.000,00
136268|Apartamento de 40m² com 02 quartos para locação - Jardim Zara|Jardim Zara|2|1|1|40|R$ 155.000,00
113705|Apartamento - Padrão|Padrão|2|1|1|48|R$ 156.928,00
122720|APARTAMENTO NO IPIRANGA||2|1|1|40|R$ 157.000,00
230744|Apartamento de 41m² com 02 quartos - Reserva Imperial|Reserva Imperial|2|1|1|41|R$ 158.000,00
178043|APARTAMENTO NO JARDIM OURO BRANCO||2|1|1|0|R$ 158.000,00
152702|Apartamento de 02 quartos para locação - Vila Virginia|Vila Virginia|2|1|1|42|R$ 158.000,00
226643|Apartamento de 48m² com 02 quartos à venda - Jardim Manoel Penna|Jardim Manoel Penna|2|1|1|48|R$ 149.999,00
136991|APARTAMENTO PRÓXIMO À AVENIDA BARÃO DO BANANAL||2|1|1|43|R$ 150.000,00
244178|Apartamento de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 159.000,00
243374|Apartamento de 31m² com 01 quarto à venda - Vila Virgínia|Vila Virgínia|1|1|1|31|R$ 159.000,00
242582|Apartamento de 43m² com 02 quartos para venda - Vitta Heitor Rigon III|Vitta Heitor Rigon III|2|1|1|43|R$ 159.000,00
235223|Apartamento de 45m² com 02 quartos á venda - Parque dos Lagos|Parque dos Lagos|2|1|1|45|R$ 159.000,00
234914|Apartamento de 43m² com 02 quartos para Venda - Jardim Diva Tarlá de Carvalho|Jardim Diva Tarlá de Carvalho|2|1|1|43|R$ 159.000,00
222812|Apartamento de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 159.000,00
219620|Apartamento térreo de 40m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|40|R$ 159.000,00
217919|Apartamento de 42m² com 02 quartos à venda - Recreio Anhanguera|Recreio Anhanguera|2|1|1|42|R$ 159.000,00
180440|APARTAMENTO EM ÓTIMA LOCALIZAÇÃO||2|1|1|41|R$ 159.000,00
180368|APARTAMENTO NA VALENTINA FIGUEIREDO||2|1|1|43|R$ 159.000,00
179180|APARTAMENTO NO PARQUE SÃO SEBASTIÃO||2|1|1|46|R$ 159.000,00
146051|APARTAMENTO TÉRREO PRÓXIMO À RUA GENERAL CÂMARA||2|1|1|41|R$ 159.000,00
137234|Apartamento de 48m² com 02 quartos para locação - Parque São Sebastião|Parque São Sebastião|2|1|1|48|R$ 159.000,00
136559|Apartamento de 48m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|48|R$ 159.000,00
107363|Apartamento - Padrão|Padrão|2|1|1|49|R$ 159.000,00
81545|Apartamento de 42m² colm 02 quartos à venda - Jardim Javari|Jardim Javari|2|1|1|42|R$ 159.000,00
240677|Apartamento de 48m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|48|R$ 130.000,00
209075|Apartamento de 50m² com 01 quartos à venda -No bairro Jardim Paulistano|No bairro Jardim Paulistano|1|1|1|50|R$ 135.000,00
147521|Apartamento de 59m² com 02 quartos para venda - Independência|Independência|2|1|1|59|R$ 135.000,00
97256|Apartamento de 1 quarto à venda- Parque Anhanguera|Parque Anhanguera|1|1|1|32|R$ 135.000,00
202001|Apartamento de 46m² com 2 quartos à - Parque São Sebastião|Parque São Sebastião|2|1|1|46|R$ 140.000,00
127160|Apartamento de 45m² com 01 quarto à venda - Centro|Centro|1|1|1|45|R$ 140.000,00
181874|APARTAMENTO PRÓXIMO À AVENIDA ALFREDO RAVANELLI||2|1|1|46|R$ 145.000,00
154538|Apartamento de 48m² com 02 quartos Jardim Manoel Penna||2|1|1|48|R$ 145.000,00
139334|APARTAMENTO NO RIBEIRÃO VERDE||2|1|1|42|R$ 149.000,00
214847|Apartamento de 40m² com 02 quartos para locação - Reserva Real|Reserva Real|2|1|1|40|R$ 150.000,00
191066|Apartamento de 38m² com 01 quarto à venda - Jardim Paulistano|Jardim Paulistano|1|1|1|38|R$ 150.000,00
149501|APARRTAMENTO PRÓXIMO À AVENIDA MEIRA JÚNIOR||1|1|1|38|R$ 150.000,00
148241|Apartamento de 42m² com 02 quartos á venda - Jardim Heitor Rigon|Jardim Heitor Rigon|2|1|1|42|R$ 150.000,00
134291|Apartamento próximo ao Parque dos Lagos||2|1|1|42|R$ 150.000,00
118466|Apartamento de 02 quartos - Jd. Heitor Rigon|Jd Heitor Rigon|2|1|1|48|R$ 150.000,00
108875|Apartamento de 46 m² com 02 quartos - Parque São Sebastião|Parque São Sebastião|2|1|1|46|R$ 150.000,00
225704|Apartamento de 43m² com 02 quartos à venda - Reserva Macaúba|Reserva Macaúba|2|1|1|43|R$ 154.900,00
220640|Apartamento de 42m² com 02 quartos para locação e venda - Residencial Parque dos Servidores|Residencial Parque dos Servidores|2|1|1|42|R$ 155.000,00
244220|Apartamento de 42m² com 01 quarto à venda - Jardim Paulista|Jardim Paulista|1|1|1|42|R$ 160.000,00
243695|Apartamento de 43m² com 02 quartos à venda - Valentina Figueiredo|Valentina Figueiredo|2|1|1|43|R$ 160.000,00
243323|Apartamento de 34m² com 01 quarto à venda - Monte Alegre|Monte Alegre|1|1|1|34|R$ 160.000,00
243146|Apartamento de 48m² com 02 quartosà venda - Geraldo Correia de Carvalho|Geraldo Correia de Carvalho|2|1|1|48|R$ 160.000,00
242567|Apartamento de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 160.000,00
242519|Apartamento de 42m² com 02 quartos à venda - Quintino Facci II|Quintino Facci II|2|1|1|42|R$ 160.000,00
241169|Apartamento de 40m² com 02 quartos para locação e venda - Reserva Real|Reserva Real|2|1|1|40|R$ 160.000,00
240719|Apartamento de 42m² com 02 quartos à venda - Jardim José Wilson Toni|Jardim José Wilson Toni|2|1|1|42|R$ 160.000,00
240389|Apartamento de 42m² com 02 quartos para locação - Jardim José Wilson Toni|Jardim José Wilson Toni|2|1|1|42|R$ 160.000,00
238394|Apartamento de 40m² com 02 quartos à venda - Parque dos Pinus|Parque dos Pinus|2|1|1|40|R$ 160.000,00
237935|Apartamento de 42m² com 02 quartos à venda - Vitta Via Norte I|Vitta Via Norte I|2|1|1|42|R$ 160.000,00
237287|Apartamento de 42m² com 02 quartos - Vila Abranches|Vila Abranches|2|1|1|42|R$ 160.000,00
237209|Apartamento térreo de 39m² com 02 quartos à venda - Ribeirão Verde|Ribeirão Verde|2|1|1|39|R$ 160.000,00
236645|Apartamento com 43m² com 02 quartos.||2|1|1|43|R$ 160.000,00
235730|Apartamento de 49m² com 02 quartos à venda - Parque São Sebastião|Parque São Sebastião|2|1|1|49|R$ 160.000,00
234191|Apartamento de 43m² com 02 quartos para locação e venda - Valentina Figueiredo|Valentina Figueiredo|2|1|1|43|R$ 160.000,00
232823|Apartamento de 42m² com 02 quartos para venda - Jardim José Sampaio Júnior|Jardim José Sampaio Júnior|2|1|1|42|R$ 160.000,00
230705|Apartamento de 41m² com 02 quartos - Reserva Real|Reserva Real|2|1|1|41|R$ 160.000,00
228707|Apartamento de 42m² com 02 quartos para locação e venda - Ipiranga|Ipiranga|2|1|1|42|R$ 160.000,00
227924|Apartamento de 47m² com 02 quartos para locação e venda - Conjunto Habitacional Jardim das Palmeiras|Conjunto Habitacional Jardim das Palmeiras|2|1|1|47|R$ 160.000,00
227366|Apartamento de 42m² com 02 quartos à venda - Quintino Facci II|Quintino Facci II|2|1|1|42|R$ 160.000,00
226538|Apartamento de 48m² com 02 quartos à venda - Jardim Heitor Rigon|Jardim Heitor Rigon|2|1|1|48|R$ 160.000,00
225848|Apartamento de 42m² com 02 quartos à venda - Quintino Facci II|Quintino Facci II|2|1|1|42|R$ 160.000,00
225215|Apartamento de 43m² com 02 quartos à venda - Chácaras Pedro Corrêa de Carvalho|Chácaras Pedro Corrêa de Carvalho|2|1|1|43|R$ 160.000,00
224570|Apartamento de 48m² com 02 quartos à venda - Quintino Facci II|Quintino Facci II|2|1|1|48|R$ 160.000,00
221891|Apartamento térreo de 43m² com 02 quartos à venda - Parque dos Lagos|Parque dos Lagos|2|1|1|43|R$ 160.000,00
221204|Apartamento de 43m² com 02 quartos para locação - Jardim Diva Tarlá de Carvalho|Jardim Diva Tarlá de Carvalho|2|1|1|43|R$ 160.000,00
220613|Apartamento de 46m² com 02 quartos à venda - Jardim Itaú|Jardim Itaú|2|1|1|46|R$ 160.000,00
219599|Apartamento de 41m² com 02 quartos para locação e venda - Reserva Real|Reserva Real|2|1|1|41|R$ 160.000,00
219362|Apartamento de 55m² com 02 quartos à venda - Vila Virgínia|Vila Virgínia|2|1|1|55|R$ 160.000,00
212864|Apartamento de 45m² com 02 quartos a venda - Parque Renascer|Parque Renascer|2|1|1|45|R$ 160.000,00
204101|Apartamento térreo de 42m² com 02 quartos para locação e venda - Reacanto das Palmeiras|Reacanto das Palmeiras|2|1|1|42|R$ 160.000,00
203585|APARTAMENTO NO BAIRRO RECANTO DAS PALMEIRAS||2|1|1|42|R$ 160.000,00
203042|APARTAMENTO NO BAIRRO QUINTINO FACCI 2||2|1|1|42|R$ 160.000,00
200309|*****OTIMO APARTAMENTO*****||2|1|1|42|R$ 160.000,00
196655|APARTAMENTO NO CAMPOS ELÍSEOS||2|1|1|42|R$ 160.000,00
196601|OPORTUNIDADE NO CONDOMÍNIO VITTA VIA NORTE II||2|1|1|43|R$ 160.000,00
195791|Apartamento de 46m² com 02 quartos à venda - Ribeirania|Ribeirania|2|1|1|46|R$ 160.000,00
195038|Apartamento de 75m² 02 quartos para locação - Parque Remanso do Bosque|Parque Remanso do Bosque|2|1|1|75|R$ 160.000,00
194423|Apartamento Próximo ao Novo Shopping - Parque Romanetto|Parque Romanetto|2|1|1|48|R$ 160.000,00
191036|APARTAMENTO NO IPIRANGA||2|1|1|46|R$ 160.000,00
190778|Ótimo apartamento com 2 dormitórios em condomínio com lazer||2|1|1|44|R$ 160.000,00
189842|APARTAMENTO NO JARDIM OURO BRANCO||2|1|1|40|R$ 160.000,00
187736|APARTAMENTO TÉRREO A VENDA NO PARQUE DOS SERVIDORES||2|1|2|56|R$ 160.000,00
187358|Apartamento de 52m² com 02 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|2|1|1|52|R$ 160.000,00
187346|ÓTIMO APARTAMENTO NO JARDIM ZARA||2|1|1|42|R$ 160.000,00
185033|Localizado próximo à Savegnago Supermercados, Spaço Ella - Salão de Beleza, Igreja Santa Madalena de Canossa e diversos comércios.|Salão de Beleza Igreja Santa Madalena de Canossa e diversos comércios|2|1|1|42|R$ 160.000,00
184451|APARTAMENTO PRÓXIMO AO ATACADÃO||2|1|1|42|R$ 160.000,00
178997|Apartamento de 01 quarto para locação - Vila Amélia|Vila Amélia|1|1|1|34|R$ 160.000,00
178259|ÓTIMO APARTAMENTO NO IPIRANGA||2|1|1|47|R$ 160.000,00
178064|APARTAMENTO TÉRREO NO PARQUE ANHANGUERA||1|1|1|32|R$ 160.000,00
176813|APARTAMENTO NO PARQUE INDUSTRIAL LAGOINHA||1|2|1|32|R$ 160.000,00
174989|APARTAMENTO NO BAIRRO JARDIM PAULISTA||1|1|1|41|R$ 160.000,00
174977|APARTAMENTO TÉRREO NO IPIRANGA||2|1|1|46|R$ 160.000,00
171905|APARTAMENTO NA VILA SEIXAS||1|1|1|34|R$ 160.000,00
171179|APARTAMENTO NO JARDIM JOÃO ROSSI||2|1|1|41|R$ 160.000,00
169862|APARTAMENTO NO JARDIM INTERLAGOS||2|1|1|43|R$ 160.000,00
168989|APARTAMENTO NO JARDIM MACEDO||1|1|1|49|R$ 160.000,00
166571|APARTAMENTO NO JARDIM INTERLAGOS||2|1|1|43|R$ 160.000,00
166106|APARTAMENTO NO JARDIM HEITOR RIGON||2|1|1|42|R$ 160.000,00
165194|APARTAMENTO NO CAMPOS ELISEOS||2|1|1|42|R$ 160.000,00
164783|Apartamento de 46m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|46|R$ 160.000,00
163601|Apartamento de 43m² com 02 quartos à venda - Jardim Diva Tarla de Carvalho|Jardim Diva Tarla de Carvalho|2|1|1|43|R$ 160.000,00
161873|Apartamento de 46m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|46|R$ 160.000,00
161252|LINDO APARTAMENTO NO INTERLAGOS||2|1|1|43|R$ 160.000,00
161102|Apartamento de 29m² com 01 quarto à venda - Jardim Paulista|Jardim Paulista|1|1|1|29|R$ 160.000,00
159608|Apartamento mobiliado de 41 m² com 1 quarto para locação - Nova Ribeirânia|Nova Ribeirânia|1|1|1|41|R$ 160.000,00
159476|Apartamento de 46m² com 02 quartos para locação - Jardim Sumaré|Jardim Sumaré|2|1|1|46|R$ 160.000,00
156572|APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA||2|1|1|43|R$ 160.000,00
156560|Apartamento de 45m² com 02 quartos para venda - Parque dos Lagos|Parque dos Lagos|2|1|1|45|R$ 160.000,00
155348|Apartamento de 43m² com 02 quartos para venda - Jardim Diva Tarla de Carvalho|Jardim Diva Tarla de Carvalho|2|1|1|43|R$ 160.000,00
154955|APARTAMENTO PRÓXIMO À RUA JAVARI||2|1|1|46|R$ 160.000,00
152063|APARTAMENTO PRÓXIMO À AVENIDA PIO XII||2|1|1|55|R$ 160.000,00
151991|APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA||2|1|1|48|R$ 160.000,00
151214|Apartamento - Padrão|Padrão|2|1|1|43|R$ 160.000,00
150719|APARTAMENTO ÓTIMA LOCALIZAÇÃO||1|1|1|51|R$ 160.000,00
149912|***EXCELENTE APARTAMENTO***||2|1|1|47|R$ 160.000,00
149054|APARTAMENTO PRÓXIMO À VIA NORTE||2|1|1|43|R$ 160.000,00
146522|APARTAMENTO PRÓXIMO Á RODOVIA ALEXANDRE BALBO||2|1|1|40|R$ 160.000,00
146060|APARTAMENTO NO CONDOMÍNIO PARQUE RESIDENCE||2|1|1|49|R$ 160.000,00
144254|APARTAMENTO PRÓXIMO AO ATACADÃO||2|1|1|42|R$ 160.000,00
141566|Apartamento de 52m² com 02 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|2|1|1|52|R$ 160.000,00
141257|Apartamento de 42m² de 2 quartos à venda - Jardim Heitor Rigon|Jardim Heitor Rigon|2|1|1|42|R$ 160.000,00
140828|Lindo apartamento!||2|1|1|45|R$ 160.000,00
134117|APARTAMENTO NO PARQUE DOS LAGOS||1|1|1|39|R$ 160.000,00
132128|Apartamento - Padrão|Padrão|2|1|1|55|R$ 160.000,00
128459|KITNET NO CENTRO||1|1|1|32|R$ 160.000,00
128120|Apartamento de 02 quartos para locação - Campos Elíseos|Campos Elíseos|2|1|1|42|R$ 160.000,00
126035|Apartamento - Padrão|Padrão|2|1|1|45|R$ 160.000,00
125987|Apartamento - Padrão|Padrão|1|1|1|41|R$ 160.000,00
119246|Apartamento - Padrão|Padrão|2|1|1|43|R$ 160.000,00
113819|Apartamento - Padrão|Padrão|2|1|1|58|R$ 160.000,00
108593|APARTAMENTO PRÓXIMO AO ATACADÃO||2|1|1|42|R$ 160.000,00
105278|Apartamento - Padrão|Padrão|2|1|1|0|R$ 160.000,00
105056|APARTAMENTO NO JARDIM PEDRA BRANCA||2|1|1|58|R$ 160.000,00
104504|Apartamento - Padrão|Padrão|2|1|1|48|R$ 160.000,00
100796|APARTAMENTO NO PARQUE SÃO SEBASTIÃO||2|1|1|47|R$ 160.000,00
95660|APARTAMENTO PARA LOCAÇÃO NO JARDIM PRESIDENTE DUTRA||2|1|1|43|R$ 160.000,00
95084|Apartamento - Padrão|Padrão|1|1|1|54|R$ 160.000,00
90563|Apartamento de 56m² com 02 quartos para locação - Centro|Centro|2|1|1|56|R$ 160.000,00
73241|Apartamento de 42m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|42|R$ 160.000,00
172697|APARTAMENTO NO QUINTINO FACCI II||2|1|1|42|R$ 161.000,00
160517|APARTAMENTO PRÓXIMO À AVENIDA JOSÉ ANTÔNIO FERRAREZI||2|1|1|40|R$ 162.000,00
150152|APARTAMENTO PRÓXIMO AO MIALICH||2|1|1|43|R$ 162.000,00
67226|Apartamento de 46m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|46|R$ 160.000,00
145964|**LANÇAMENTO NO JARDIM ITAÚ**||2|1|1|42|R$ 164.000,00
122366|APARTAMENTO NO CONDOMÍNIO RESIDENCIAL PARQUE ROMANCE||2|1|1|46|R$ 130.000,00
224507|Apartamento de 43m² com 02 quartos à venda - Chácaras Pedro Corrêa de Carvalho|Chácaras Pedro Corrêa de Carvalho|2|1|1|43|R$ 135.000,00
173708|Apartamento de 63m² com 03 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|3|1|1|63|R$ 155.000,00
189962|APARTAMENTO NOVO PRONTO PARA MORAR||2|1|1|43|R$ 160.000,00
137177|APARTAMENTO NOS CAMPOS ELÍSEOS||3|2|1|47|R$ 160.000,00
241379|Apartamento de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 165.000,00
239936|Apartamento de 42m² com 02 quartps à venda - Jardim Itaú|Jardim Itaú|2|1|1|42|R$ 165.000,00
239210|Apartamento térreo de 43m² com 02 quartos à venda - Valentina Figueiredo|Valentina Figueiredo|2|1|1|43|R$ 165.000,00
235214|Apartamento reformado de 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|40|R$ 165.000,00
234917|Apartamento de 43m² com 02 quartos para Venda - Jardim Diva Tarlá de Carvalho|Jardim Diva Tarlá de Carvalho|2|1|1|43|R$ 165.000,00
234767|Apartamento de 43m² com 02 quartos 01 banheiro 01 garagem à venda no Jd Anahanguera||2|1|1|43|R$ 165.000,00
234152|Apartamento de 55m² com 02 quartos à venda - Vila Virgínia|Vila Virgínia|2|1|1|55|R$ 165.000,00
222395|Apartamento de 43m² com 02 quartos à venda - Parque São Sebastião|Parque São Sebastião|2|1|1|43|R$ 165.000,00
212060|Apartamento de 42m² com 02 quartos à venda - Vila Virgínia|Vila Virgínia|2|1|1|42|R$ 165.000,00
205235|Apartamento de 41 m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 165.000,00
200573|APARTAMENTO NO CAMPOS ELÍSEOS||2|1|1|43|R$ 165.000,00
199034|Apartamento de 46m² com 02 quartos à - Ipiranga|Ipiranga|2|1|1|46|R$ 165.000,00
198470|LINDO APARTAMENTO PARQUE DAS ROSEIRAS NO IPIRANGA||2|1|1|41|R$ 165.000,00
195632|APARTAMENTO NO IPIRANGA||2|1|1|48|R$ 165.000,00
193826|APARTAMENTO PARQUE SÃO SEBASTIÃO||2|1|1|47|R$ 165.000,00
184493|Apartamento - Padrão|Padrão|2|1|1|57|R$ 165.000,00
175139|APARTAMENTO NA VILA VIRGINIA||2|1|1|55|R$ 165.000,00
175133|APARTAMENTO NA VILA VIRGINIA||2|1|1|55|R$ 165.000,00
174860|EXCELENTE APARTAMENTO RESIDENCIAL VITTA II - HEITOR RIGON|HEITOR RIGON|2|1|1|43|R$ 165.000,00
164939|Apartamento - Padrão|Padrão|2|1|1|48|R$ 165.000,00
157130|APARTAMENTO PRÓXIMO À VIA NORTE||2|1|1|43|R$ 165.000,00
155330|Apartamento de 43m² com 02 quartos à venda - Jardim Marchesi|Jardim Marchesi|2|1|1|43|R$ 165.000,00
142172|Apartamento de 42m² com 02 quartos à venda - Jardim Heitor Rigon|Jardim Heitor Rigon|2|1|1|42|R$ 165.000,00
132866|Apartamento de 48m² com 02 quartos para venda - Parque São Sebastião|Parque São Sebastião|2|1|1|48|R$ 165.000,00
115643|KIT PRÓXIMO À USP||1|1|1|34|R$ 165.000,00
112658|Apartamento de 42m² com 02 quartos á venda - Planalto Verde|Planalto Verde|2|1|1|42|R$ 165.000,00
104789|FLAT MOBILIADO RESIDENCE PLAZA||1|1|1|45|R$ 165.000,00
88868|Apartamento de 01 quarto para locação - Centro|Centro|1|1|1|46|R$ 165.000,00
83465|APARTAMENTO NO JARDIM MANOEL PENNA||2|1|1|47|R$ 165.000,00
72299|APARTAMENTO DIFERENCIADO NO GERALDO CORREIA DE CARVALHO||2|1|1|60|R$ 165.000,00
134651|Apartamento de 02 quartos para venda - Heitor Rigon|Heitor Rigon|2|1|1|42|R$ 165.000,00
219827|Apartamento de 41m² com 02 quartos para locação e venda - Ipiranga|Ipiranga|2|1|1|41|R$ 160.000,00
130523|Apartamento a Venda no Jardim Jandaia Ribeirão Preto||2|2|1|47|R$ 165.000,00
134774|Excelente Oportunidade||2|1|1|40|R$ 166.500,00
227102|Apartamento reformado de 41m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|41|R$ 155.000,00
206282|Apartamento de 48m² com 02 quartos à venda - Quintino Facci II|Quintino Facci II|2|1|1|48|R$ 167.000,00
244451|Apartamento de 43m² com 02 quartos para venda - Jardim José Wilson Toni|Jardim José Wilson Toni|2|1|1|43|R$ 168.000,00
239099|Apartamento - Padrão|Padrão|2|1|1|42|R$ 168.000,00
217019|Apartamento de 42m² com 02 quartos à venda - Jardim José Wilson Toni|Jardim José Wilson Toni|2|1|1|42|R$ 168.000,00
59075|Apartamento com 2 quartos com 53m² com 3 quartos à venda, Jardim Anhanguera||2|1|1|53|R$ 168.500,00
48581|Apartamento de 38m² com 01 quarto à venda - Presidente Medice|Presidente Medice|1|1|1|38|R$ 165.000,00
243464|Apartamento de 43m² com 02 quartos para Venda - Adelino Simioni|Adelino Simioni|2|1|1|43|R$ 169.000,00
224606|Apartamento de 47m² com 02 quartos à venda - Residencial Greenville|Residencial Greenville|2|1|1|47|R$ 169.000,00
202325|EXCELENTE APARTAMENTO NO VALENTINA FIGUEIREDO||2|1|1|43|R$ 169.000,00
156686|APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA||2|1|1|42|R$ 169.000,00
222368|Apartamento de 40m² com 02 quartos para locação e venda - Reserva Real|Reserva Real|2|1|1|40|R$ 159.000,00
227525|Apartamento de 227m² com 04 suítes para locação - Ilhas do Sul|Ilhas do Sul|4|6|4|227|R$ 2.760.000,00
244460|Apartamento de 298m² com 04 suítes para locação e venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|4|6|4|298|R$ 2.490.000,00
237380|Apartamento de 49m² com 01 quartos para locação - Centro|Centro|1|1|1|49|R$ 125.000,00
244358|Apartamento de 41m² com 02 quartos para venda - Reserva Real|Reserva Real|2|1|1|41|R$ 140.000,00
207803|Apartamento com 02 quartos à venda - Recanto das Palmeiras|Recanto das Palmeiras|2|1|1|42|R$ 145.000,00
225974|Apartamento de 42m² com 02 quartos à venda - Valentina Figueiredo|Valentina Figueiredo|2|1|1|42|R$ 150.000,00
167576|APARTAMENTO NO JARDIM EUGÊNIO MENDES LOPES||2|1|1|44|R$ 150.000,00
135344|APARTAMENTO MOBILIADO NO JARDIM FLORESTAN FERNANDES||2|1|1|42|R$ 150.000,00
224642|Apartamento de 42 m² com 02 quartos - Jardim Heitor Rigon|Jardim Heitor Rigon|2|1|1|42|R$ 155.000,00
161870|APARTAMENTO NO BAIRRO RIBEIRÃO VERDE||2|1|1|42|R$ 159.000,00
214118|Apartamento térreo de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 160.000,00
