codigo,apartamento,qtd_quartos,qtd_banheiros,qtd_garagem,metragem,bairro,valor_venda
112688.0,Apartamento de 139m² com 04 quartos à venda   Jardim Canadá,4.0,4.0,2.0,139.0,Jardim Canada,990000.0
124226.0,Apartamento de 97m² com 03 quartos para locação e venda   Centro,3.0,2.0,1.0,97.0,Centro,350000.0
198359.0,Apartamento de 63m² com 02 quartos para venda e locação   Campos Elíseos,2.0,1.0,1.0,63.0,Campos Eliseos,350000.0
99638.0,Apartamento de 120m² com 03 quartos para venda e locação   Campos Elíseos,3.0,3.0,1.0,120.0,Campos Eliseos,318000.0
49688.0,Apartamento de 221m² com 03 quartos à venda   Centro,3.0,3.0,1.0,221.0,Higienopolis,690000.0
179561.0,Apartamento de 02 quartos mobiliado para locação   Vila Virginia,2.0,1.0,1.0,42.0,Jardim Maria Goretti,200000.0
97214.0,Apartamento de 45m² com 02 quartos para locação   República,2.0,1.0,1.0,45.0,Republica,180000.0
106424.0,APARTAMENTO NO MONTE ALEGRE,3.0,2.0,1.0,99.0,Vila Monte Alegre,325000.0
190727.0,APARTAMENTO NA CITY RIBEIRÃO,2.0,1.0,1.0,47.0,City Ribeirao,225000.0
159353.0,APARTAMENTO PRÓXIMO À AVENIDA INDEPENDÊNCIA,1.0,2.0,1.0,73.0,Alto da Boa Vista,290000.0
167354.0,APARTAMENTO NA VILA SEIXAS,1.0,1.0,1.0,35.0,Vila Seixas,190000.0
238763.0,Apartamento de 42m² com 02 quartos à venda   Planalto Verde,2.0,1.0,1.0,42.0,Planalto Verde,175000.0
148382.0,*** Excelente Oportunidade***,2.0,1.0,1.0,47.0,Jardim Paulistano,250000.0
199679.0,Apartamento de 64m² com 03 quartos sendo 01 suíte para locação e venda   Campos Elísios,3.0,2.0,1.0,64.0,Campos Eliseos,270000.0
86414.0,APARTAMENTO NO LAGOINHA,1.0,1.0,1.0,37.0,Parque Industrial Lagoinha,170000.0
165965.0,Apartamento de 42m² com 02 dormitórios para locação e venda   Parque São Sebastião,2.0,1.0,1.0,42.0,Parque Sao Sebastiao,190000.0
134831.0,Apartamento de 72m² com 03 quartos para venda e locação   Presidente Médici,3.0,2.0,1.0,72.0,Presidente Medici,299000.0
229205.0,Apartamento de 39m² com 01 quarto para locação e venda   Jardim Sumaré,1.0,1.0,1.0,39.0,Jardim Sumare,455000.0
131432.0,Apartamento de 48m² com 02 quartos á venda   Alto do Ipiranga,2.0,2.0,1.0,48.0,Alto do Ipiranga,244000.0
174989.0,APARTAMENTO NO BAIRRO JARDIM PAULISTA,1.0,1.0,1.0,41.0,Jardim Paulista,160000.0
133865.0,APARTAMENTO PRÓXIMO À UNAERP,3.0,2.0,1.0,88.0,Jardim Palma Travassos,500000.0
162947.0,APARTAMENTO PRÓXIMO AO PARQUE CARLOS RAYA,3.0,2.0,1.0,68.0,Jardim Iraja,370000.0
231314.0,Apartamento de 43m² com 02 quartos à venda   Jardim Heitor Rigon,2.0,1.0,1.0,43.0,Jardim Heitor Rigon,148000.0
147620.0,APARTAMENTO PRÓXIMO À RUA CORONEL AMÉRICO BATISTA,2.0,1.0,1.0,42.0,Ipiranga,170000.0
240386.0,Apartamento de 89m² com 02 quartos à venda   Bosque das Juritis,2.0,2.0,2.0,89.0,Bosque das Juritis,690000.0
142340.0,Apartamento de 56m² com 02 quartos à venda   Alto do Ipiranga,2.0,1.0,1.0,56.0,Alto do Ipiranga,270000.0
228593.0,Apartamento de 48m² com 02 quartos à venda   Centro,2.0,1.0,1.0,48.0,Jardim Sao Fernando,270000.0
188528.0,Apartamento de 46m² com 02 quartos à venda   Parque Industrial Lagoinha,2.0,1.0,1.0,46.0,Parque Industrial Lagoinha,220000.0
225974.0,Apartamento de 42m² com 02 quartos à venda   Valentina Figueiredo,2.0,1.0,1.0,42.0,Valentina Figueiredo,150000.0
235481.0,Apartamento de 41m² com 01 quarto à venda   Vila Monte Alegre,1.0,1.0,1.0,41.0,Vila Monte Alegre,250000.0
137903.0,APARTAMENTO DUPLEX NO CENTRO,1.0,1.0,1.0,49.0,Centro,170000.0
198602.0,APARTAMENTO NO JARDIM PAULISTA,2.0,1.0,1.0,74.0,Jardim Paulista,290000.0
231998.0,Apartamento de 48m² com 02 quartos para venda   Jardim Paulistano,2.0,1.0,1.0,48.0,Jardim Paulistano,320000.0
88370.0,Apartamento de 01 quarto para locação   Jardim Irajá,1.0,1.0,1.0,34.0,Jardim Iraja,265000.0
150914.0,Apartamento de 131m² com 03 quartos   Centro,3.0,3.0,1.0,131.0,Centro,424000.0
148340.0,Apartamento de 96m² com 03 quartos à venda   Jardim Paulistano,3.0,2.0,1.0,96.0,Jardim Paulistano,280000.0
207833.0,Apartamento de 124m² com 03 quatos   Centro,4.0,3.0,2.0,124.0,Centro,500000.0
216833.0,Apartamento de 155m² com 03 suítes à venda   Residencial Alto do Ipê,3.0,4.0,3.0,155.0,Residencial Alto do Ipe,1290000.0
41315.0,Apartamento   Padrão,3.0,1.0,1.0,100.0,Residencial e Comercial Palmares,315000.0
231962.0,Apartamento de 75m² com 02 quartos à venda   Bosque das Juritis,2.0,2.0,2.0,75.0,Bosque das Juritis,520000.0
18701.0,Apartamento de 3 quartos   Vila Tibério,3.0,2.0,1.0,100.0,Vila Tiberio,255000.0
199151.0,APARTAMENTO NO PAULO GOMES,2.0,1.0,1.0,42.0,Jardim Jose Wilson Toni,145000.0
228179.0,Apartamento 46m² com 02 quartos à venda   Parque Industrial Lagoinha,2.0,1.0,1.0,46.0,Parque Industrial Lagoinha,200000.0
151568.0,Apartamento de 58m² com 03 quartos à venda   Campos Elíseos,3.0,1.0,1.0,58.0,Campos Eliseos,240000.0
178796.0,Apartamento com 03 quartos para locação e venda   Centro,3.0,2.0,1.0,103.0,Centro,400000.0
234578.0,Apartamento de 45m² com 02 quartos para venda   Bonfim Paulista,2.0,1.0,1.0,45.0,Quinta da Primavera,380000.0
184286.0,Apartamento de 43m² com 02 quartos para locação e venda   Valentina Figueiredo,2.0,1.0,1.0,43.0,Valentina Figueiredo,181000.0
225536.0,Apartamento de 90m² com 02 suítes à venda   Quinta da Primavera,2.0,3.0,2.0,90.0,Quinta da Primavera,800000.0
125525.0,apartamento de 75m² com 03 quartos sendo 01 suíte para venda   Jardim São José,3.0,2.0,2.0,75.0,Jardim Sao Jose,424000.0
140840.0,APARTAMENTO TÉRREO JARDIM MANOEL PENNA,2.0,1.0,1.0,47.0,Jardim Manoel Penna,180000.0
243377.0,Apartamento de 81m² com com 02 suítes à venda   Nova Aliança,2.0,3.0,2.0,81.0,Nova Alianca,650000.0
184385.0,APARTAMENTO PRÓXIMO À AVENIDA CARAMURU,2.0,1.0,1.0,59.0,Parque Ribeirao Preto,130000.0
130145.0,Apartamento de 79m² com 02 suítes para venda   Centro,2.0,3.0,1.0,79.0,Centro,350000.0
93287.0,Apartamento de 101m² com 03 quartos à venda   Nova Aliança,3.0,2.0,2.0,101.0,Nova Alianca,540000.0
174383.0,APARTAMENTO NO ALTO DO IPIRANGA,3.0,2.0,1.0,82.0,Alto do Ipiranga,265000.0
200444.0,EXCELENTE APARTAMENTO PARA LOCAÇÃO E VENDA NO BAIRRO VILLA GUIOMAR,2.0,1.0,1.0,45.0,Vila Guiomar,230000.0
167075.0,APARTAMENTO NO JD. INDEPENDÊNCIA,3.0,2.0,1.0,80.0,Independencia,330000.0
176252.0,APARTAMENTO NA VILA MONTE ALEGRE,3.0,2.0,1.0,77.0,Vila Monte Alegre,300000.0
81533.0,APARTAMENTO NA VILA ANA MARIA,2.0,2.0,2.0,64.0,Vila Ana Maria,340000.0
119207.0,APARTAMENTO PRÓXIMO À AVENIDA TREZE DE MAIO,3.0,2.0,1.0,117.0,Parque dos Bandeirantes,372000.0
119048.0,Apartamento   Padrão,3.0,2.0,2.0,75.0,Jardim Botanico,650000.0
202070.0,APARTAMENTO NA VILA VIRGINIA,2.0,1.0,1.0,42.0,Vila Virginia,220000.0
240869.0,Apartamento de 95m² com 03 quartos à venda   Campos Elíseos,3.0,2.0,2.0,95.0,Campos Eliseos,595000.0
214976.0,Apartamento de 66m² com 02 quartos à venda   Quinta da Primavera,2.0,2.0,1.0,66.0,Quinta da Primavera,585346.0
31463.0,Apartamento de 01 quarto para venda   Jardim Irajá,1.0,1.0,1.0,38.0,Jardim Iraja,190000.0
176129.0,Apartamento de 71m² 02 quartos para locação   Santa Cruz do José Jacques,2.0,2.0,1.0,71.0,Santa Cruz do Jose Jacques,370000.0
192065.0,APARTAMENTO RESERVA SUL RESORT,2.0,1.0,1.0,50.0,Reserva Sul Condominio,170000.0
239963.0,Apartamento de 61m² com 02 quartos à venda   Jardim Zara,2.0,2.0,1.0,61.0,Jardim Zara,258900.0
152309.0,APARTAMENTO PRÓXIMO À AVENIDA MEIRA JÚNIOR,2.0,1.0,1.0,46.0,Jardim Paulistano,265000.0
149309.0,EXCELENTE APARTAMENTO NO GREENVILLE,2.0,2.0,1.0,53.0,Residencial Greenville,240000.0
120692.0,Apartamento   Padrão,2.0,2.0,1.0,70.0,Jardim Novo Mundo,300000.0
161699.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,44.0,Residencial Greenville,140000.0
237527.0,Apartamento mobiliado de 35m² com 01 quarto para locação e venda   Vila Seixas,1.0,1.0,1.0,35.0,Vila Seixas,260000.0
225698.0,Apartamento de 95m² com 03 quartos para venda e locação   Jardim Canadá,3.0,3.0,2.0,95.0,Jardim Canada,640000.0
233765.0,Apartamento de 41m² com 02 quartos á venda   Jardim José Sampaio Júnior,2.0,1.0,1.0,41.0,Jardim Jose Sampaio Junior,140000.0
236171.0,Apartamento mobiliado de 195m² com 03 suítes para locação e venda   Residencial Alto do Ipê,3.0,5.0,5.0,195.0,Residencial Alto do Ipe,2000000.0
127211.0,Apartamento de 01 quarto para venda   Nova Aliança,1.0,1.0,1.0,40.0,Nova Alianca,280000.0
226478.0,Apartamento de 43m² com 02 quartos à venda   Jardim Diva Tarla de Carvalho,2.0,1.0,1.0,43.0,Jardim Diva Tarla de Carvalho,190000.0
116726.0,APARTAMENTO NO JARDIM ITAÚ,2.0,1.0,1.0,44.0,Jardim Itau,150000.0
212390.0,Apartamento de 44m² com 01 quarto à venda   Nova Ribeirânia,1.0,1.0,1.0,44.0,Nova Ribeirania,295000.0
88238.0,Apartamento de 90m² com 03 quartos para locação e venda   Jardim Irajá,3.0,1.0,1.0,90.0,Jardim Iraja,350000.0
197078.0,APARTAMENTO NO PARQUE DOS PINUS,2.0,1.0,1.0,40.0,Parque dos Pinus,135000.0
152855.0,Apartamento de 139m² com 04 quartos à venda   Jardim Canadá,4.0,4.0,2.0,139.0,Jardim Canada,1242000.0
237842.0,Apartamento de 42m² com 02 quartos para locação e venda   Jardim Heitor Rigon,2.0,1.0,1.0,42.0,Jardim Heitor Rigon,200000.0
88541.0,Apartamento de 45m² com 01 quarto para venda   Nova Aliança,1.0,1.0,1.0,45.0,Nova Alianca,275000.0
225695.0,Apartamento de 42m² com 02 quartos   Parque Industrial Lagoinha   Condomínio Lar México,2.0,1.0,1.0,42.0,Parque Residencial Lagoinha,195000.0
146312.0,APARTAMENTO PRÓXIMO À AVENIDA DOUTOR FRANCISCO JUNQUEIRA,2.0,1.0,1.0,52.0,Jardim Palma Travassos,143000.0
206480.0,Apartamento de 99m² com 03 quartos à venda   Vila Tibério,3.0,2.0,1.0,99.0,Vila Tiberio,380000.0
219425.0,Apartamento de 53m² com 01 quarto para locação   Residencial e Comercial Palmares,1.0,1.0,1.0,53.0,Residencial e Comercial Palmares,265000.0
212015.0,Apartamento de 45m² com 01 quarto à venda   Vila do Golfe,1.0,1.0,1.0,45.0,Vila do Golf,700000.0
136349.0,Apartamento de 41m² com 02 quartos para locação e venda   Jardim José Sampaio Júnior,2.0,1.0,1.0,41.0,Jardim Jose Sampaio Junior,215000.0
122201.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,42.0,Ribeirao Verde,140000.0
168512.0,"APARTAMENTO 3 DORMITÓRIOS, BAIRRO LAGOINHA",3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,243000.0
95117.0,Apartamento de 60m² com 02 para locação   Nova Aliança,2.0,3.0,2.0,60.0,Nova Alianca,350000.0
122342.0,Apartamento de 106 m² com 03 quartos   locação e venda   Santa Cruz do José Jacques,3.0,2.0,2.0,106.0,Santa Cruz do Jose Jacques,575000.0
208352.0,Apartamento de 02 quartos com 54m² para locação   Monte Alegre,2.0,2.0,1.0,54.0,Vila Monte Alegre,371000.0
240977.0,Apartamento de 47m² com 02 quartos à venda   Alto do Ipiranga,2.0,1.0,1.0,47.0,Alto do Ipiranga,238500.0
101639.0,Apartamento de 85m² com 02 quartos sendo 01 suíte para locação   Jardim Irajá,2.0,2.0,1.0,85.0,Jardim Iraja,400000.0
161870.0,APARTAMENTO NO BAIRRO RIBEIRÃO VERDE,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,159000.0
193091.0,****APARTAMENTO NO GREENVILLE****,2.0,1.0,1.0,67.0,Jardim Manoel Penna,350000.0
203336.0,APARTAMENTO COM SACADA NO CONDOMÍNIO FIÚSA 016,2.0,2.0,1.0,55.0,Alto da Boa Vista,300510.0
29600.0,Apartamento de 42m² com 01 quarto para venda e locação   Vila Ana Maria,1.0,1.0,1.0,42.0,Vila Ana Maria,250000.0
182060.0,APARTAMENTO PRÓXIMO À RODOVIA JOSÉ FREGONEZZI,1.0,2.0,1.0,69.0,Jardim Olhos DAgua,575557.0
158402.0,Apartamento de 85m² com 03 quartos à venda   Presidente Médici,3.0,1.0,1.0,85.0,Presidente Medici,340000.0
58529.0,APARTAMENTO NA LAGOINHA,1.0,1.0,1.0,45.0,Parque Industrial Lagoinha,190000.0
166034.0,Apartamento de 59m² com 02 quartos à venda   Parque Industrial Lagoinha,2.0,1.0,1.0,59.0,Parque Industrial Lagoinha,235000.0
221213.0,Apartamento de 85m² com 03 quartos sendo 01 suíte à venda   Centro,3.0,3.0,1.0,85.0,Centro,330000.0
167774.0,Apartamento próximo ao Shopping Santa Úrsula,4.0,4.0,2.0,173.0,Centro,690000.0
223271.0,Apartamento de 180m² com 03 suítes à venda   Residencial Alto do Ipê,3.0,4.0,3.0,180.0,Residencial Alto do Ipe,2000000.0
210053.0,Apartamento de 41m² com 02 quartos à venda   Reserva Real,2.0,1.0,1.0,41.0,Reserva Real,155000.0
152477.0,APARTAMENTO PRÓXIMO À AVENIDA BARÃO DO BANANAL,3.0,3.0,1.0,85.0,Parque dos Bandeirantes,310000.0
148241.0,Apartamento de 42m² com 02 quartos á venda   Jardim Heitor Rigon,2.0,1.0,1.0,42.0,Jardim Heitor Rigon,150000.0
232304.0,Apartamento de 63m² com 02 quartos à venda   Centro,2.0,2.0,1.0,63.0,Centro,429000.0
245486.0,Apartamento/Padrão   2 quartos para venda   Conjunto Habitacional João Rossi,2.0,1.0,1.0,42.0,Jardim Joao Rossi,120000.0
187247.0,Apartamento de 02 quartos para locação   Jardim Antártica,2.0,1.0,1.0,42.0,Jardim Antartica,260000.0
72596.0,Apartamento   Padrão,1.0,1.0,1.0,46.0,Jardim Botanico,276000.0
201065.0,APARTAMENTO NO CENTRO DE RIBEIRÃO PRETO,3.0,3.0,1.0,162.0,Centro,450000.0
167285.0,APARTAMENTO TÉRREO NO JARDIM DIVA TARLÁ DE CARVALHO,2.0,1.0,1.0,43.0,Jardim Diva Tarla de Carvalho,180000.0
234917.0,Apartamento de 43m² com 02 quartos para Venda   Jardim Diva Tarlá de Carvalho,2.0,1.0,1.0,43.0,Jardim Diva Tarla de Carvalho,165000.0
226766.0,Apartamento térreo de 58m² com 02 quartos à venda   Residencial Greenville,2.0,2.0,1.0,58.0,Residencial Greenville,260000.0
195308.0,***OTIMO APARTAMENTO****,3.0,1.0,1.0,44.0,Jardim Eugenio Mendes Lopes,195000.0
190664.0,APARTAMENTO PADRÃO NO JARDIM ANHAGUERA,2.0,1.0,1.0,50.0,Jardim Anhanguera,240000.0
195074.0,Apartamento de 109m² com 03 quartos à venda   Jardim Palma Travassos,3.0,2.0,1.0,109.0,Jardim Palma Travassos,290000.0
101132.0,Apartamento   Padrão,3.0,2.0,1.0,90.0,Residencial e Comercial Palmares,290000.0
193358.0,Apartamento de 140m² com 03 quartos para venda e locação   Nova Aliança,3.0,2.0,2.0,140.0,Nova Alianca,650000.0
193004.0,****APARTAMENTO NO JARDIM MANOEL PENNA****,2.0,1.0,1.0,48.0,Jardim Manoel Penna,215000.0
215315.0,Apartamento de 132m² com 03 quartos à venda   Monte Alegre,3.0,3.0,2.0,132.0,Vila Monte Alegre,420000.0
210983.0,Apartamento de 108m² com 03 suítes à venda   Vila do Golfe,3.0,4.0,2.0,108.0,Vila do Golf,862405.0
182564.0,APARTAMENTO PRÓXIMO À RODOVIA ALEXANDRE BALBO,2.0,1.0,1.0,43.0,Jardim Heitor Rigon,195000.0
104621.0,Apartamento de 85m² com 03 quartos á venda   Santa Cruz do José Jacques,3.0,3.0,2.0,85.0,Santa Cruz do Jose Jacques,450000.0
203534.0,Apartamento de 48m² com 02 quartos para locação   Bonfim Paulista,2.0,1.0,1.0,48.0,Jardim Sao Fernando,240000.0
131204.0,Apartamento   Padrão,2.0,1.0,1.0,54.0,Ipiranga,225000.0
128876.0,APARTAMENTO NO ALTO DA BOA VISTA,3.0,2.0,1.0,61.0,Alto da Boa Vista,240000.0
203396.0,Apartamento de 106m² com 03 quartos   Nova Aliança,3.0,3.0,2.0,106.0,Nova Alianca,720000.0
187985.0,APARTAMENTO NO MONTE ALEGRE,2.0,1.0,1.0,61.0,Vila Monte Alegre,275000.0
238328.0,Apartamento de 63m² com 02 quartos para venda   Quinta da Primavera,2.0,2.0,1.0,63.0,Quinta da Primavera,579000.0
208100.0,Apartamento de 31m² para locação e venda   Vila Amélia,1.0,1.0,1.0,31.0,Vila Monte Alegre,220000.0
230297.0,Apartamento de 109m² com 03 suítes para venda e locação   Jardim Olhos D´Água.,3.0,4.0,2.0,109.0,Plazas de Espana,1272000.0
225734.0,Apartamento de 48m² com 02 quartos à venda   Bonfim Paulista,2.0,1.0,1.0,48.0,Jardim Sao Fernando,280000.0
100991.0,Apartamento de 95m² com 03 quartos á venda   Bosque das Juritis,3.0,2.0,2.0,95.0,Bosque das Juritis,540000.0
215345.0,Apartamento mobiliado de 81m² com 02 suítes para locação e venda   Nova Aliança,2.0,3.0,2.0,81.0,Nova Alianca,749000.0
175250.0,Apartamento Padrão de 90m² com 03 quartos para venda   Jardim Anhanguera,3.0,2.0,2.0,90.0,Residencial e Comercial Palmares,365000.0
44321.0,Apartamento 148m² com 04 quartos para locação e venda   Santa Cruz do José Jacques,4.0,5.0,3.0,148.0,Santa Cruz do Jose Jacques,774000.0
146828.0,Apartamento de 44m² com 02 quartos à venda   Residencial Greenville,2.0,1.0,1.0,44.0,Residencial Greenville,254000.0
135062.0,APARTAMENTO DIFERENCIADO NO CENTRO,3.0,3.0,1.0,141.0,Centro,599000.0
194672.0,Apartamento de 48m² com 02 quartos para venda   Jardim Paulistano,2.0,1.0,1.0,48.0,Jardim Paulistano,260000.0
137399.0,Apartamento de 85m² com 02 quartos para locação e venda   Jardim Palma Travassos,2.0,2.0,1.0,85.0,Jardim Palma Travassos,310000.0
212933.0,Apartamento de 125m² com 03 quartos à venda   Campos Elíseos,3.0,3.0,1.0,125.0,Campos Eliseos,390000.0
125828.0,Apartamento de 65m² com 02 quartos para locação e venda   Centro,2.0,1.0,1.0,65.0,Centro,280000.0
108440.0,Apartamento de 46m² com 02 quartos à venda   Vila Virgínia,2.0,1.0,1.0,46.0,Vila Virginia,225000.0
228722.0,Apartamento de 48m² com 02 quartos à venda   Residencial das Américas,2.0,1.0,1.0,48.0,Residencial das Americas,130000.0
175676.0,APARTAMENTO NO JARDIM IRAJÁ,1.0,1.0,1.0,37.0,Jardim Iraja,186000.0
184931.0,Apartamento de 378m² com 04 quartos para venda e locação   Centro,4.0,5.0,4.0,378.0,Centro,1350000.0
206276.0,Apartamento de 115m² com 03 quartos à venda   Centro,3.0,2.0,1.0,115.0,Centro,370000.0
181547.0,Apartamento de 133m² com 03 quartos para locação e venda   Centro,3.0,4.0,2.0,133.0,Centro,480000.0
218624.0,Apartamento de 67m² com 03 quartos à venda   Jardim Olhos D`Água,3.0,2.0,1.0,67.0,Jardim Olhos DAgua,550000.0
154805.0,Apartamento de 164m² de 03 quartos sendo 01 suíte para venda   Centro,3.0,3.0,1.0,164.0,Centro,325000.0
138296.0,APARTAMENTO TÉRREO NO JARDIM ZARA,3.0,2.0,1.0,85.0,Jardim Zara,320000.0
20318.0,APARTAMENTO PRÓXIMO À AVENIDA CARAMURU,1.0,1.0,2.0,42.0,Centro,125000.0
119042.0,APARTAMENTO PRÓXIMO À AVENIDA CARLOS EDUARDO DE GASPERI CONSONI,3.0,2.0,2.0,75.0,Jardim Botanico,650000.0
187604.0,Excelente apartamento próximo a avenida Maurilio Biagi.,3.0,3.0,2.0,107.0,Santa Cruz do Jose Jacques,650000.0
136877.0,Apartamento de 75m² com 03 quartos   Presidente Médici,3.0,1.0,1.0,75.0,Presidente Medici,260000.0
105104.0,Apartamento de 47m² com 02 quartos para locação   Bosque dos Juritis,2.0,1.0,1.0,47.0,Bosque das Juritis,350000.0
236441.0,Apartamento de 72m² com 02 quartos à venda   Quintas de São José,2.0,2.0,1.0,72.0,Quintas de Sao Jose,480000.0
239468.0,Apartamento de 42m² com 02 quartos à venda   Residencial Parque dos Servidores,2.0,1.0,1.0,42.0,Residencial Parque dos Servidores,170000.0
243215.0,Apartamento de 44m² com 01 quarto para venda   Nova Aliança,1.0,1.0,1.0,44.0,Nova Alianca,199000.0
239936.0,Apartamento de 42m² com 02 quartps à venda   Jardim Itaú,2.0,1.0,1.0,42.0,Jardim Itau,165000.0
240809.0,Apartamento de 46m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,46.0,Ipiranga,205000.0
152942.0,Apartamento   Padrão,2.0,1.0,1.0,42.0,Jardim Santa Cecilia,170000.0
193412.0,EXCELENTE OPORTUNIDADE DE APARTAMENTO NO CENTRO,2.0,2.0,1.0,180.0,Centro,260000.0
237773.0,Apartamento de 132m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,132.0,Jardim Botanico,1250000.0
165956.0,APARTAMENTO NO CENTRO,1.0,1.0,1.0,40.0,Centro,149000.0
210218.0,Apartamento de 42m² com 02 quartos para venda e locação   Quintino Facci II,2.0,1.0,1.0,42.0,Quintino Facci II,175000.0
214580.0,Apartamento de 79m² com 02 quartos à venda   Jardim Olhos D`Água II,2.0,2.0,2.0,79.0,Residencial Monterrey,630000.0
136409.0,Apartamento de 33m² com 01 quarto à venda   Centro,1.0,1.0,1.0,33.0,Centro,320000.0
89138.0,Apartamento de 48m² com com 02 quartos   Quintino Facci II,2.0,1.0,1.0,48.0,Quintino Facci II,150000.0
215528.0,Apartamento de 153m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,5.0,3.0,153.0,Jardim Olhos DAgua,1250000.0
126710.0,Apartamento de 74m² com 02 quartos sendo 01 supite à venda   Centro,2.0,3.0,2.0,74.0,Centro,480000.0
229316.0,Apartamento de 146m² com 03 suítes à venda   Santa Cruz do José Jacques,3.0,5.0,3.0,146.0,Santa Cruz do Jose Jacques,775000.0
224054.0,Apartamento de 88m² com 03 quartos sendo 01 suíte à venda   Vila Ana Maria,3.0,2.0,2.0,88.0,Vila Ana Maria,750000.0
173000.0,Apartamento de 113m² com 03 suítes à venda   Jardim Olhos d´agua,3.0,4.0,2.0,113.0,Jardim Olhos DAgua,918799.0
235421.0,Apartamento térreo 02 quartos com 42m² a venda   Quintino Facci II,2.0,1.0,1.0,42.0,Quintino Facci II,129000.0
150269.0,Apartamento com 93m² com 03 quartos à venda   Parque dos Bandeirantes,3.0,2.0,2.0,93.0,Parque dos Bandeirantes,420000.0
167795.0,APARTAMENTO NO CENTRO,3.0,3.0,1.0,210.0,Centro,400000.0
143015.0,Apartamento de 136m² com 03 quartos sendo 01 suíte à venda   Jardim Macedo,3.0,2.0,2.0,136.0,Jardim Macedo,375000.0
119246.0,Apartamento   Padrão,2.0,1.0,1.0,43.0,Jardim Heitor Rigon,160000.0
180368.0,APARTAMENTO NA VALENTINA FIGUEIREDO,2.0,1.0,1.0,43.0,Valentina Figueiredo,159000.0
242192.0,Apartamento de 103m² com 03 quartos para locação   Alto da Boa Vista,3.0,2.0,2.0,103.0,Alto da Boa Vista,510000.0
227426.0,Apartamento de 156m² com 03 suítes para locação e venda   Jardim Botânico,3.0,5.0,2.0,156.0,Jardim Botanico,1450000.0
166709.0,APARTAMENTO NO JARDIM PAULISTANO,3.0,3.0,2.0,128.0,Jardim Paulista,650000.0
152996.0,Apartamento de 117m² com 02 suítes á venda   Jardim Botânico,2.0,3.0,2.0,117.0,Jardim Botanico,1000000.0
232184.0,Apartamento de 45m² com 02 quartos para venda e locação   Nova Aliança,2.0,1.0,1.0,45.0,Nova Alianca,275000.0
200795.0,Apartamento de 52m² com 02 quartos sendo 01 suíte à venda   Quintas de São José,2.0,2.0,1.0,52.0,Quintas de Sao Jose,280000.0
177557.0,Apartamento de 45m² com 02 quartos para venda   Vila Virgínia,2.0,1.0,1.0,45.0,Vila Virginia,250000.0
185624.0,Apartamento de 42m² com 02 quartos para venda   Jardim Florestan Fernandes,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,240000.0
175217.0,LANÇAMENTO APARTAMENTO NO JARDIM BOTÂNICO,3.0,2.0,2.0,77.0,Alamedas do Botanico,629990.0
146648.0,LANÇAMENTO APARTAMENTO NO SUMAREZINHO!!!,3.0,2.0,1.0,65.0,Sumarezinho,343500.0
96764.0,APARTAMENTO PRÓXIMO À AVENIDA INDEPENDÊNCIA,3.0,3.0,2.0,103.0,Vila Seixas,530000.0
42908.0,Apartamento de 93m² com 02 quartos sendo 01 suíte para venda   Centro,2.0,3.0,1.0,93.0,Centro,490000.0
243512.0,Apartamento de 39m² com 01 quarto para locação e venda   Nova Aliança,1.0,1.0,1.0,39.0,Nova Alianca,290000.0
154835.0,Apartamento de 42m² com 02 quartos para venda   Ribeirão Verde,2.0,1.0,1.0,42.0,Ribeirao Verde,170000.0
156458.0,Apartamento de 40m² com 01 quarto para locação   Jardim Palma Travassos,1.0,1.0,1.0,40.0,Jardim Palma Travassos,270000.0
244406.0,Apartamento de 31m² com 01 quarto para venda   Vila Amélia,1.0,1.0,1.0,31.0,Vila Virginia,130000.0
137477.0,APARTAMENTO COM LOCALIZAÇÃO PRIVILEGIADA NO JARDIM BOTÂNICO,2.0,2.0,2.0,69.0,Jardim Botanico,330000.0
4328.0,Apartamento de 121m² com 03 quartos à venda   Campos Elíseos,3.0,2.0,1.0,121.0,Campos Eliseos,320000.0
99095.0,APARTAMENTO NO BAIRRO JARDIM NOVA ALIANÇA,1.0,1.0,1.0,55.0,Nova Alianca,375000.0
189215.0,EXCELENTE APARTAMENTO PRÓXIMO À RUA JAVARI,2.0,1.0,1.0,48.0,Geraldo Correia de Carvalho,155000.0
161369.0,Apartamento de 44m² com 02 quartos para locação   Residencial Greenville,2.0,1.0,1.0,44.0,Residencial Greenville,210000.0
132119.0,Apartamento de 47m² com 02 quartos à venda   Alto do Ipiranga,2.0,1.0,1.0,47.0,Alto do Ipiranga,255000.0
116582.0,Apartamento de 82m² com 03 quartos sendo 01 suíte à venda   Nova Aliança,3.0,2.0,2.0,82.0,Nova Alianca,530000.0
197126.0,Apartamento de 140 m²   03 quartos à venda   Nova Aliança,3.0,2.0,2.0,140.0,Nova Alianca,650000.0
138002.0,Apartamento de 02 quartos para venda   Vila Seixas,2.0,2.0,1.0,68.0,Vila Seixas,170000.0
